source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,tmass_designation,j_m,h_m,ks_m,ph_qual
598655047345524864,132.5436678181729,10.912931878888397,1.3521372746329112,-10.236391897663927,6.984565645062876,12.455533027648926,0.8596477508544922,08501049+1054465,11.35099983215332,11.031000137329102,10.967000007629395,AAA
608032030399809536,132.7216517564087,12.619908510446665,0.4687211718514233,-3.362355485030859,1.525436983106629,13.194005966186523,1.0835628509521484,08505319+1237116,11.795000076293945,11.309000015258789,11.20300006866455,AAA
608033606653159296,132.73802027821839,12.646417921075413,0.857284233322204,-6.520860630804422,-1.2494364212639488,13.182733535766602,0.5295877456665039,08505713+1238471,12.501999855041504,12.321000099182129,12.28499984741211,AAA
608127894069843072,132.8508698132321,12.69945658136983,2.243469135002923,-18.136898812340757,-7.148277686066877,13.711493492126465,1.0278539657592773,08512423+1241580,12.449000358581543,12.015999794006348,11.944999694824219,AAA
608037184360559616,132.75843877319699,12.708214047098123,1.1533932760578394,-13.912543124761873,-44.3879599631592,13.542253494262695,0.7946996688842773,08510203+1242304,12.475000381469727,12.15999984741211,12.10200023651123,AAA
598659587126274816,132.46955330366848,11.005366077653322,3.1214200427225873,6.125305818688251,-8.287721498883053,13.835823059082031,1.5237035751342773,08495268+1100195,12.045000076293945,11.420999526977539,11.279999732971191,AAA
598681195106420480,132.66448552422605,11.041248178319146,2.488608306822244,-25.414785522877487,-14.469217009351876,12.344320297241211,0.8350334167480469,08503950+1102288,11.3100004196167,10.96500015258789,10.892999649047852,AAA
598859797029231744,132.06261349961085,11.14518695983062,2.143445390343499,-2.032036337149113,-15.503540684657542,12.219124794006348,0.8291072845458984,08481502+1108429,11.17300033569336,10.875,10.82699966430664,AAA
604679482007819136,133.27655281045537,11.185457917206426,0.8804035069436297,-5.430785668066637,0.5250655876394794,13.960124015808105,0.7806167602539062,08530638+1111076,12.958999633789062,12.654000282287598,12.539999961853027,AAA
598689411379091328,132.9120639145051,11.19414674939474,1.163367787440378,-10.914218727998957,-2.917476485124598,13.48087215423584,0.7434587478637695,08513890+1111389,12.526000022888184,12.274999618530273,12.184000015258789,AAA
604640174467097600,133.47819885841082,11.240923725183213,0.21061053928392315,-0.6797260346106163,-1.0994412834733032,13.730451583862305,1.1312408447265625,08535476+1114273,12.267999649047852,11.758999824523926,11.6850004196167,AAA
598878596098082560,132.51255948987765,11.278377318651398,2.6895916391642882,-21.38881009475567,-2.5481076712691233,12.08931827545166,0.7203130722045898,08500303+1116420,10.454999923706055,10.246999740600586,10.137999534606934,AAA
598878596098675328,132.51248777971577,11.278267781705356,3.2353893250324117,-19.84960566269831,-2.8762525119540463,12.104284286499023,0.7227716445922852,08500303+1116420,10.454999923706055,10.246999740600586,10.137999534606934,AAA
598890862525288192,132.35764992534652,11.282483584544524,3.7904457697961,-22.79815954993998,-7.9025602043243675,10.877777099609375,0.8536605834960938,08492586+1116571,9.803000450134277,9.515000343322754,9.411999702453613,AAA
598882135151700352,132.73018380331868,11.29310277845547,0.7586952774785911,-9.473778792880392,-2.408290683053147,12.525613784790039,1.167403221130371,08505526+1117352,11.024999618530273,10.532999992370605,10.397000312805176,AAA
598918487754966400,131.9779157863867,11.33651209693959,2.4892218226107996,-18.416857317373776,5.631691001728334,13.08497142791748,0.8577356338500977,08475471+1120113,11.986000061035156,11.64900016784668,11.583999633789062,AAA
598895329291278080,132.2957618393964,11.359604668862499,1.493583969663199,-21.78288525864588,3.2960384724844753,12.75065803527832,0.772191047668457,08491101+1121346,11.770000457763672,11.513999938964844,11.428999900817871,AAA
604698001906811136,133.0869250988512,11.363148144990319,0.740460336335889,-6.673149555660158,5.3221665978596295,11.053326606750488,1.151930809020996,08522086+1121472,9.564000129699707,9.100000381469727,8.972000122070312,AAA
598892855390106368,132.3576944874687,11.388490903728403,2.3970283716009395,-17.076543227123196,-2.6757925361832156,13.282306671142578,0.9202032089233398,08492586+1123185,12.159000396728516,11.758999824523926,11.72700023651123,AAA
598920751201927936,132.0286713456083,11.402896417440068,1.9727045567279067,-10.506605773094012,4.936902935746314,12.33924674987793,0.702754020690918,08480688+1124102,11.430999755859375,11.182999610900879,11.130999565124512,AAA
598886120881330816,132.7842802333048,11.440873819266116,1.739381608084268,-11.030449004741422,-7.003007926316437,13.816914558410645,1.032266616821289,08510824+1126272,12.520000457763672,12.045000076293945,11.979999542236328,AAA
604693977522370304,133.33567326579913,11.482171146271208,2.4883779148464114,-24.03826936870758,8.054579114053517,12.036419868469238,0.7011022567749023,08532058+1128556,11.098999977111816,10.901000022888184,10.836000442504883,AAA
